Rank,CreatorName,Description,CreatorSite,Patrons,Earnings,EarningPerPatron,DaysRunning,Launched
475,Chaz Kemp,Chaz Kemp is creating groovy Steampunk Nouveau illustrations - oh... and a tarot deck! (ChazKemp),https://graphtreon.com/creator/ChazKemp,38,,,1388,Dec-15
476,Luis Escobar,"Luis Escobar is creating Empowerment Through Drawing Resources, Cute Art and Comics. (LuisEscobar)",https://graphtreon.com/creator/LuisEscobar,38,$943 per month,$24.82 per month,1627,Apr-15
477,Stampy,Stampy is creating Anthro Macro Artwork (stampy),https://graphtreon.com/creator/stampy,38,$228 per month,$6.01 per month,1250,Apr-16
478,Quickposes,Quickposes is creating The worlds nr. 1 gesture drawing library (quickposes),https://graphtreon.com/creator/quickposes,38,,,1117,Sep-16
479,Worlds Without End,"Worlds Without End is creating an online science fiction, fantasy, & horror books community (wwend)",https://graphtreon.com/creator/wwend,38,,,387,Sep-18
480,EdBCollie,EdBCollie is creating dumb dog drawings (mandog202),https://graphtreon.com/creator/mandog202,38,,,1631,Apr-15
481,GM Leigh,GM Leigh is creating hand painted tabletop miniatures. (mageproductions),https://graphtreon.com/creator/mageproductions,38,,,440,Jul-18
482,Brittany Castle,Brittany Castle is creating Illustrations with sign langauge (BritCastle),https://graphtreon.com/creator/BritCastle,38,,,278,Dec-18
483,Naniiebim,Naniiebim is creating Art (naniiebim),https://graphtreon.com/creator/naniiebim,38,,,2013,Mar-14
484,Laura Pelick Siadak,Laura Pelick Siadak is creating paintings from the other side of the forest. (fallenlights),https://graphtreon.com/creator/fallenlights,38,$273 per month,$7.19 per month,549,Apr-18
485,Oliver Hamlin,Oliver Hamlin is creating Illustrations and Fan Art (oliverhamlin),https://graphtreon.com/creator/oliverhamlin,38,,,437,Jul-18
486,The Philadelphia Partisan,The Philadelphia Partisan is creating an art and political journal,https://graphtreon.com/creator/user?u=5378075,38,$266 per month,$7.00 per month,918,Mar-17
487,CloverCoin,CloverCoin is creating Art (CloverCoin),https://graphtreon.com/creator/CloverCoin,37,$150 per month,$4.04 per month,1937,Jun-14
488,Anadia,Anadia is creating Art (anadiachan),https://graphtreon.com/creator/anadiachan,37,,,1749,Dec-14
489,Brynn Metheney,Brynn Metheney is creating Of the Fittest (OftheFittest),https://graphtreon.com/creator/OftheFittest,37,$160 per month,$4.33 per month,547,Apr-18
490,Li Didkovsky,Li Didkovsky is creating lots of art (spaceling),https://graphtreon.com/creator/spaceling,37,,,1965,May-14
491,Shlimaz,Shlimaz is creating Furry Art & Illustrations (Shlimaz),https://graphtreon.com/creator/Shlimaz,37,,,706,Oct-17
492,Foxinajacket,Foxinajacket is creating illustrations and comics (Foxinajacket),https://graphtreon.com/creator/Foxinajacket,37,,,789,Aug-17
493,anyuu,anyuu is creating streams and illustrations (anyuu),https://graphtreon.com/creator/anyuu,37,,,507,May-18
494,Stockholm17,Stockholm17 is creating Custom Playing Cards (stockholm17),https://graphtreon.com/creator/stockholm17,37,,,383,Sep-18
495,Ashly Lovett,Ashly Lovett is creating illustrations (ashlylovett),https://graphtreon.com/creator/ashlylovett,37,$157 per month,$4.25 per month,1242,May-16
496,artofprice,artofprice is creating an art book (artofprice),https://graphtreon.com/creator/artofprice,37,,,505,May-18
497,Leslie Casilli,"Leslie Casilli is creating Fantasy Art, Tarot Cards, and a Dragon Bird series (LeslieCasilli)",https://graphtreon.com/creator/LeslieCasilli,36,,,1185,Jul-16
498,Karen Whitworth - Oil Painter,"Karen Whitworth - Oil Painter is creating Traditional Fine Art Oil Paintings, Drawings, and Tutorials (KarenWhitworth)",https://graphtreon.com/creator/KarenWhitworth,36,,,2071,Jan-14
499,Archie The RedCat,"Archie The RedCat is creating Webtoon, watercolor, and other (Archie)",https://graphtreon.com/creator/Archie,36,,,484,Jun-18
500,Fez Baker,Fez Baker is creating illustrations and tattoo designs (Rosdottir),https://graphtreon.com/creator/Rosdottir,36,,,731,Oct-17
501,Jonny Gray,Jonny Gray is creating Roleplaying Illustrations (JonnyGray),https://graphtreon.com/creator/JonnyGray,36,$124 per month,$3.45 per month,1268,Apr-16
502,Julia Klein,Julia Klein is creating Comics & Illustrations (doodlejule),https://graphtreon.com/creator/doodlejule,36,$192 per month,$5.35 per month,899,Apr-17
503,Aaron Holley,Aaron Holley is creating Art for the New Dawn Series and Boxwood Board Designs (boxwoodboarddesigns),https://graphtreon.com/creator/boxwoodboarddesigns,36,,,356,Oct-18
504,Hannah JS Davis,Hannah JS Davis is creating Fantasy and Nature Illustrations (SummerDragoness),https://graphtreon.com/creator/SummerDragoness,36,$228 per month,$6.33 per month,1291,Mar-16
505,Green Glutton,Green Glutton is creating digital art! (GreenGlutton),https://graphtreon.com/creator/GreenGlutton,36,,,1718,Jan-15
506,Dylan Louis Monroe,Dylan Louis Monroe is creating Deep State Mapping Project & Q-MAP (dylanlouismonroe),https://graphtreon.com/creator/dylanlouismonroe,36,$267 per month,$7.43 per month,552,Mar-18
507,Fat Goblin Games,Fat Goblin Games is creating Fantasy Stock Art (fatgoblingames),https://graphtreon.com/creator/fatgoblingames,36,$101 per creation,$2.82 per creation,688,Nov-17
508,flurgburgler,flurgburgler is creating illustrations & fan art (flurgburgler),https://graphtreon.com/creator/flurgburgler,36,$118 per month,$3.27 per month,673,Nov-17
509,Callista Hermin,Callista Hermin is creating Webtoon and Illustrations (callistahermin),https://graphtreon.com/creator/callistahermin,36,,,708,Oct-17
510,bean baguette,bean baguette is creating illustrations & Dragon Keepers! (thebeanbaguette),https://graphtreon.com/creator/thebeanbaguette,36,,,1001,Jan-17
511,Janna Prosvirina,"Janna Prosvirina is creating illustrations, coloring pages and coloring books (jannafairyart)",https://graphtreon.com/creator/jannafairyart,36,,,372,Sep-18
512,JEREMIAH KETNER,"JEREMIAH KETNER is creating Paintings, Drawings, Custom Toys and Prints (smallandround)",https://graphtreon.com/creator/smallandround,36,,,955,Feb-17
513,itsdanfango,itsdanfango is creating digital artwork & illustrations (itsdanfango),https://graphtreon.com/creator/itsdanfango,36,$104 per month,$2.90 per month,686,Nov-17
514,Darbaras,"Darbaras is creating anthro, scuba and space stuff (darbaras)",https://graphtreon.com/creator/darbaras,36,$149 per month,$4.14 per month,207,Mar-19
515,Juan Ochoa,Juan Ochoa is creating Stock RPG Illustrations (juanochoa),https://graphtreon.com/creator/juanochoa,35,,,1504,Aug-15
516,Jemaica,Jemaica is creating Fantasy illustrations (Jemaica),https://graphtreon.com/creator/Jemaica,35,$156 per month,$4.45 per month,598,Feb-18
517,Arlin,Arlin is creating post cards (risopost),https://graphtreon.com/creator/risopost,35,$122 per month,$3.49 per month,490,May-18
518,Brenda Lyons,"Brenda Lyons is creating Paintings, Drawings and Masks (windfalcon)",https://graphtreon.com/creator/windfalcon,35,$281 per month,$8.04 per month,698,Nov-17
519,Sebastien Millon,"Sebastien Millon is creating art, illustrations, comics (sebreg)",https://graphtreon.com/creator/sebreg,35,$161 per month,$4.60 per month,600,Feb-18
520,awardsforgoodboys,awardsforgoodboys is creating awards for good boys (awardsforgoodboys),https://graphtreon.com/creator/awardsforgoodboys,35,,,489,May-18
521,poofylion,poofylion is creating illustrations and adoptables! (poofylion),https://graphtreon.com/creator/poofylion,35,,,986,Jan-17
522,Lily Vz S,"Lily Vz S is creating Character Design, Illustration, Concept Art (LilyVzS)",https://graphtreon.com/creator/LilyVzS,35,,,1343,Jan-16
523,Heidiroo,Heidiroo is creating illustrations (Heidiroo),https://graphtreon.com/creator/Heidiroo,35,$330 per month,$9.43 per month,272,Jan-19
524,Dean Christensen,Dean Christensen is creating Historical Cult Paintings (deansace),https://graphtreon.com/creator/deansace,35,$277 per month,$7.91 per month,374,Sep-18
525,Lindsey Burcar,"Lindsey Burcar is creating paintings, sculptures, and creatures of fantasy (LindseyBurcar)",https://graphtreon.com/creator/LindseyBurcar,35,,,923,Mar-17
526,Alex Garcia,Alex Garcia is creating illustrations with love! (horreurscopes),https://graphtreon.com/creator/horreurscopes,35,$190 per month,$5.44 per month,1529,Jul-15
527,Two Thangs,Two Thangs is creating Acrylic Paintings (twothangs),https://graphtreon.com/creator/twothangs,35,$299 per month,$8.53 per month,1053,Nov-16
528,Carie Varner,Carie Varner is creating Paintings and other art (carievarner),https://graphtreon.com/creator/carievarner,35,$153 per month,$4.37 per month,1050,Nov-16
529,Yoshi Yoshitani,Yoshi Yoshitani is creating Illustrations and Tarot Cards (yoshiyoshitani),https://graphtreon.com/creator/yoshiyoshitani,35,$114 per month,$3.26 per month,1104,Sep-16
530,A. W. Sommers,A. W. Sommers is creating art works (awsommers),https://graphtreon.com/creator/awsommers,34,$420 per month,$12.35 per month,1673,Mar-15
531,Royalty,Royalty is creating Anthro Illustrations (RoyalGryphonArt),https://graphtreon.com/creator/RoyalGryphonArt,34,$785 per month,$23.10 per month,244,Jan-19
532,Nina Štajner,Nina Štajner is creating whimsical animal illustrations (ninastajner),https://graphtreon.com/creator/ninastajner,34,$87 per month,$2.56 per month,505,May-18
533,Alex Miller,"Alex Miller is creating Comics, Illustrations, and Fan Art (smudgeandfrank)",https://graphtreon.com/creator/smudgeandfrank,34,$262 per month,$7.69 per month,1227,May-16
534,Waqas Malik,"Waqas Malik is creating Environment Concept Art, Illustration  (waqasmalik)",https://graphtreon.com/creator/waqasmalik,34,,,1252,Apr-16
535,Jade Gordon,Jade Gordon is creating Art (jadegordon),https://graphtreon.com/creator/jadegordon,34,"$271 per Comics, Illustrations, Paintings, Art.","$7.96 per Comics, Illustrations, Paintings, Art.",2114,Dec-13
536,Leela Corman,"Leela Corman is creating Comics, Illustration and other art (leela)",https://graphtreon.com/creator/leela,34,$175 per month,$5.14 per month,1822,Oct-14
537,mins,mins is creating character illustrations (mins),https://graphtreon.com/creator/mins,34,,,917,Mar-17
538,Anthony Avon Art,Anthony Avon Art is creating Fantasy Illustrations (anthonyavon),https://graphtreon.com/creator/anthonyavon,34,$98 per month,$2.89 per month,817,Jul-17
539,Prentler,"Prentler is creating Artwork, Prints, Stickers, Paintings",https://graphtreon.com/creator/user?u=6911358,34,,,268,Jan-19
540,Katherine Soutar,Katherine Soutar is creating Folklore and storytelling inspired illustration work. (KatherineSoutar),https://graphtreon.com/creator/KatherineSoutar,33,$115 per month,$3.50 per month,810,Jul-17
541,Draw and Fire: The Art of Lorin Michki,Draw and Fire: The Art of Lorin Michki is creating Lorin Michki (drawnfire),https://graphtreon.com/creator/drawnfire,33,$164 per month,$4.96 per month,992,Jan-17
542,SnazzyStarlight,SnazzyStarlight is creating Synesthesia Paintings (SnazzyStarlight),https://graphtreon.com/creator/SnazzyStarlight,33,,,789,Aug-17
543,69Erocento,69Erocento is creating Illustrations & Rebirth Webtoon (69erocento),https://graphtreon.com/creator/69erocento,33,,,1165,Jul-16
544,Jono Hey,Jono Hey is creating Sketchplanations (sketchplanations),https://graphtreon.com/creator/sketchplanations,33,,,652,Dec-17
545,Caroline Jamhour,Caroline Jamhour is creating Art (carolinejamhour),https://graphtreon.com/creator/carolinejamhour,33,$94 per month,$2.84 per month,534,Apr-18
546,sleepiest,sleepiest is creating art things and stuff (sleepiest),https://graphtreon.com/creator/sleepiest,33,,,1224,May-16
547,James Zapata,James Zapata is creating Artwork (jameszapata),https://graphtreon.com/creator/jameszapata,33,,,784,Aug-17
548,Tim Remin,Tim Remin is creating Warhammer Fan Art (timremin),https://graphtreon.com/creator/timremin,33,$57 per month,$1.73 per month,309,Nov-18
549,Kavaeric,Kavaeric is creating illustrations and paintings (kav),https://graphtreon.com/creator/kav,33,$127 per month,$3.84 per month,1190,Jun-16
550,Erin Darling,Erin Darling is creating watercolor illustrations (darlingillustrations),https://graphtreon.com/creator/darlingillustrations,33,$452 per month,$13.71 per month,416,Aug-18
551,Riley,Riley is creating Art (riley),https://graphtreon.com/creator/riley,33,,,1770,Nov-14
552,Victor Teh,Victor Teh is creating Cartoon Artworks of Saints (happysaints),https://graphtreon.com/creator/happysaints,33,,,864,May-17
553,Glyphmark,Glyphmark is creating a collection of free illustrated 5E Magic Items (trinkets),https://graphtreon.com/creator/trinkets,33,$76 per month,$2.31 per month,165,Apr-19
554,Emily Garcés,Emily Garcés is creating Acrylic Paintings and Filling the World with Colour (emilygarces),https://graphtreon.com/creator/emilygarces,33,$275 per month,$8.33 per month,1033,Dec-16
555,Bree Lundberg,Bree Lundberg is creating cute illustrated projects (breelundberg),https://graphtreon.com/creator/breelundberg,33,$108 per month,$3.26 per month,619,Jan-18
556,Disarmonia,Disarmonia is creating all things grim and dark (d1sarmon1a),https://graphtreon.com/creator/d1sarmon1a,32,$194 per month,$6.05 per month,744,Sep-17
557,Paola Tosca,"Paola Tosca is creating art, fanart & coloring pages (paolatoscaart)",https://graphtreon.com/creator/paolatoscaart,32,,,258,Jan-19
558,Kevyn,Kevyn is creating a new painting every day in June.,https://graphtreon.com/creator/user?u=3303636,32,,,1234,May-16
559,Jeshields,Jeshields is creating RPG Stock Illustrations (jeshields),https://graphtreon.com/creator/jeshields,32,$348 per month,$10.89 per month,2059,Feb-14
560,Poopikat,Poopikat is creating Digital Character Designs & Other Concepts (poopikat),https://graphtreon.com/creator/poopikat,32,$193 per month,$6.04 per month,288,Dec-18
561,Operation: Battle Ready,"Operation: Battle Ready is creating Miniature painting tutorials, video casts (Operationbattleready)",https://graphtreon.com/creator/Operationbattleready,32,,,973,Feb-17
562,Justin Totemical,Justin Totemical is creating reflections of waking dreams (Totemical),https://graphtreon.com/creator/Totemical,32,$211 per month,$6.58 per month,300,Dec-18
563,Alpaca Carlesi,"Alpaca Carlesi is creating Illustration, Traditional and Digital (alpacarlesi)",https://graphtreon.com/creator/alpacarlesi,32,$204 per month,$6.37 per month,1735,Jan-15
564,Maru,"Maru is creating Comics, prints, digital paintings (WarlockMaru)",https://graphtreon.com/creator/WarlockMaru,32,$568 per month,$17.73 per month,945,Mar-17
565,wickedalucard,wickedalucard is creating illustrations and manga (wickedalucard),https://graphtreon.com/creator/wickedalucard,32,,,1275,Apr-16
566,Tod,Tod is creating Art! (todart),https://graphtreon.com/creator/todart,32,$264 per month,$8.24 per month,1323,Feb-16
567,Ciléin Kearns,Ciléin Kearns is creating medical illustration (artibiotics),https://graphtreon.com/creator/artibiotics,32,$183 per month,$5.73 per month,364,Oct-18
568,J. Marshall Smith,"J. Marshall Smith is creating Illustration, Comics (jmarshallsmith)",https://graphtreon.com/creator/jmarshallsmith,32,$242 per month,$7.57 per month,437,Jul-18
569,Rebecca Blackwell Read,Rebecca Blackwell Read is creating Stories and Artwork (RBIllustration),https://graphtreon.com/creator/RBIllustration,32,$90 per month,$2.80 per month,1585,May-15
570,Kris Mukai,Kris Mukai is creating DRAAAWINGS (krismukai),https://graphtreon.com/creator/krismukai,31,,,208,Mar-19
571,taratjah,taratjah is creating Illustrations  (taratjah),https://graphtreon.com/creator/taratjah,31,,,758,Sep-17
572,Martin Aveling,Martin Aveling is creating art for wildlife (avelingartworks),https://graphtreon.com/creator/avelingartworks,31,$345 per month,$11.12 per month,246,Jan-19
573,CeeVee! Illustrations,CeeVee! Illustrations is creating Tokusatsu inspired illustrations and things.  (CeeVeeIllustrations),https://graphtreon.com/creator/CeeVeeIllustrations,31,,,654,Dec-17
574,Teal Newcomb,Teal Newcomb is creating Fantasy and Scifi Paintings and Drawings (tealnewcomb),https://graphtreon.com/creator/tealnewcomb,31,$218 per month,$7.02 per month,2079,Jan-14
575,Kane,Kane is creating Digital Illustrations (kaneblob),https://graphtreon.com/creator/kaneblob,31,$210 per full artwork,$6.76 per full artwork,637,Jan-18
576,ShrimpCake,ShrimpCake is creating Digital Illustrations (shrimpcake),https://graphtreon.com/creator/shrimpcake,31,,,1232,May-16
577,Roberta Ragona,Roberta Ragona is creating Illustrations (tostoini),https://graphtreon.com/creator/tostoini,31,$119 per new Lamentino illustration,$3.83 per new Lamentino illustration,657,Dec-17
578,HooY's Vision,HooY's Vision is creating Miniatures Painting (Hooysvision),https://graphtreon.com/creator/Hooysvision,31,,,746,Sep-17
579,Pug,Pug is creating Art! (PugCrumbs),https://graphtreon.com/creator/PugCrumbs,31,$79 per month,$2.55 per month,1129,Aug-16
580,Siqi Tan,"Siqi Tan is creating positivitity, puns, humour, cute illustrations! (laughandbelly)",https://graphtreon.com/creator/laughandbelly,31,,,254,Jan-19
